"","LabID","majority_class_totalProb","summed_prob","majority_class_probs","second_class","second_prob","second_class_probs","majority_class_ConfRunsCount","confident_called_runs","confident_runs_total","agree","JA_struc","JC_struc","pure_K2_v1_JPfastStruc","pure_K2_v2_JPfastStruc","pure_K3_v1_JPfastStruc","pure_K3_v2_JPfastStruc","pure_K3_v3_JPfastStruc","pure_K4_v1_JPfastStruc","pure_K4_v2_JPfastStruc","pure_K4_v3_JPfastStruc","pure_K4_v4_JPfastStruc","pure_K5_v1_JPfastStruc","pure_K5_v2_JPfastStruc","pure_K5_v3_JPfastStruc","pure_K5_v4_JPfastStruc","pure_K5_v5_JPfastStruc","NewHyb_FinalAssignment"
"2187","092884_237-6-53_S261_","JC",4.99823,"1; 1; 0.999; 1; 1","BC6JC",0.00175,"0; 0; 0.001; 0; 0","JC",5,5,TRUE,4.2e-05,0.999958,0.999854,0.000146,2.5e-05,2.5e-05,0.999949,0.102771,0.897197,1.6e-05,1.6e-05,0.999951,1.2e-05,1.2e-05,1.2e-05,1.2e-05,"JC"
"2188","092885_237-6-54_S262_","JC",4.99823,"1; 1; 0.999; 1; 1","BC6JC",0.00175,"0; 0; 0.001; 0; 0","JC",5,5,TRUE,3.9e-05,0.999961,0.999717,0.000283,0.003361,0.877801,0.118838,1.6e-05,0.071309,0.928659,1.6e-05,0.129007,0.870956,1.2e-05,1.2e-05,1.2e-05,"JC"
"2189","092886_237-6-55_S263_","JC",4.99823,"1; 1; 0.999; 1; 1","BC6JC",0.00175,"0; 0; 0.001; 0; 0","JC",5,5,TRUE,4.1e-05,0.999959,0.999784,0.000216,2.5e-05,0.985877,0.014098,1.6e-05,1.6e-05,0.999952,1.6e-05,1.2e-05,0.973955,1.2e-05,1.2e-05,0.026008,"JC"
"2190","092887_237-6-56_S264_","JC",4.99823,"1; 1; 0.999; 1; 1","BC6JC",0.00175,"0; 0; 0.001; 0; 0","JC",5,5,TRUE,4e-05,0.99996,0.999598,0.000402,2.5e-05,0.729262,0.270713,0.005812,0.205867,0.788304,1.6e-05,0.402875,0.597088,1.2e-05,1.2e-05,1.2e-05,"JC"
"2191","092888_237-6-57_S265_","JC",4.99823,"1; 1; 0.999; 1; 1","BC6JC",0.00175,"0; 0; 0.001; 0; 0","JC",5,5,TRUE,3.4e-05,0.999966,0.999853,0.000147,2.5e-05,0.90099,0.098985,0.73154,0.268427,1.6e-05,1.6e-05,1.2e-05,1.2e-05,1.2e-05,1.2e-05,0.999951,"JC"
"2192","092889_237-6-58_S266_","F2",3.42459,"0.947; 0.742; 0.806; 0.491; 0.439","BCJCxBC2JAvs",1.57541,"0.053; 0.258; 0.194; 0.509; 0.561","F2",2,2,TRUE,0.5117,0.4883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F2"
"2193","092890_237-6-59_S267_","BCJCxBC2JAvs",3.96263,"0.365; 0.974; 0.955; 0.988; 0.681","F2",1.03717,"0.635; 0.026; 0.045; 0.012; 0.319","BCJCxBC2JAvs",3,3,TRUE,0.486372,0.513628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BCJCxBC2JAvs"
"2194","092891_237-6-60_S268_","F2xBCJC",4.99927,"0.999; 1; 1; 1; 1","BCJCxBC3JC",0.00057,"0.001; 0; 0; 0; 0","F2xBCJC",5,5,TRUE,0.215235,0.784765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F2xBCJC"
"2195","092892_237-7-1_S269_","BCJCxBC2JAvs",4.90428,"0.999; 0.97; 0.985; 0.951; 0.999","F2",0.09572,"0.001; 0.03; 0.015; 0.049; 0.001","BCJCxBC2JAvs",5,5,TRUE,0.513818,0.486182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BCJCxBC2JAvs"
"2196","092893_237-7-2_S270_","JC",4.99823,"1; 1; 0.999; 1; 1","BC6JC",0.00175,"0; 0; 0.001; 0; 0","JC",5,5,TRUE,3.9e-05,0.999961,0.999862,0.000138,2.5e-05,2.5e-05,0.999949,1.6e-05,0.999952,1.6e-05,1.6e-05,0.999951,1.2e-05,1.2e-05,1.2e-05,1.2e-05,"JC"
"2197","092894_237-7-3_S271_","JC",4.99823,"1; 1; 0.999; 1; 1","BC6JC",0.00175,"0; 0; 0.001; 0; 0","JC",5,5,TRUE,7.1e-05,0.999929,0.99984,0.00016,2.5e-05,2.5e-05,0.999949,1.6e-05,0.999952,1.6e-05,1.6e-05,0.999951,1.2e-05,1.2e-05,1.2e-05,1.2e-05,"JC"
"2198","092895_237-7-4_S272_","JC",4.99823,"1; 1; 0.999; 1; 1","BC6JC",0.00175,"0; 0; 0.001; 0; 0","JC",5,5,TRUE,3.5e-05,0.999965,0.999854,0.000146,2.5e-05,2.5e-05,0.999949,1.6e-05,0.999952,1.6e-05,1.6e-05,0.999951,1.2e-05,1.2e-05,1.2e-05,1.2e-05,"JC"
"2199","092896_237-7-5_S273_","JC",4.99823,"1; 1; 0.999; 1; 1","BC6JC",0.00175,"0; 0; 0.001; 0; 0","JC",5,5,TRUE,3.4e-05,0.999966,0.999875,0.000125,2.5e-05,2.5e-05,0.999949,1.6e-05,0.999952,1.6e-05,1.6e-05,0.999951,1.2e-05,1.2e-05,1.2e-05,1.2e-05,"JC"
"2200","092897_237-7-6_S274_","JC",4.99823,"1; 1; 0.999; 1; 1","BC6JC",0.00175,"0; 0; 0.001; 0; 0","JC",5,5,TRUE,6.6e-05,0.999934,0.999738,0.000262,2.5e-05,0.857438,0.142536,1.6e-05,1.6e-05,0.999952,1.6e-05,1.2e-05,0.999951,1.2e-05,1.2e-05,1.2e-05,"JC"
"2201","092898_237-7-7_S275_","JC",4.99823,"1; 1; 0.999; 1; 1","BC6JC",0.00175,"0; 0; 0.001; 0; 0","JC",5,5,TRUE,5.3e-05,0.999947,0.999735,0.000265,2.5e-05,0.825474,0.1745,1.6e-05,0.106137,0.893831,1.6e-05,1.2e-05,0.999951,1.2e-05,1.2e-05,1.2e-05,"JC"
"2202","092899_237-7-8_S276_","JC",4.99823,"1; 1; 0.999; 1; 1","BC6JC",0.00175,"0; 0; 0.001; 0; 0","JC",5,5,TRUE,3.7e-05,0.999963,0.999787,0.000213,2.5e-05,0.659719,0.340255,1.6e-05,0.215587,0.784381,1.6e-05,0.795963,1.2e-05,0.023223,1.2e-05,0.180789,"JC"
"2203","092900_237-7-9_S277_","JC",4.99823,"1; 1; 0.999; 1; 1","BC6JC",0.00175,"0; 0; 0.001; 0; 0","JC",5,5,TRUE,3.4e-05,0.999966,0.999867,0.000133,2.5e-05,0.314026,0.685949,0.04273,0.566282,0.390972,1.6e-05,0.999951,1.2e-05,1.2e-05,1.2e-05,1.2e-05,"JC"
"2204","092901_237-7-10_S278_","JC",4.99823,"1; 1; 0.999; 1; 1","BC6JC",0.00175,"0; 0; 0.001; 0; 0","JC",5,5,TRUE,3.8e-05,0.999962,0.999828,0.000172,2.5e-05,0.947577,0.052398,0.058134,0.016469,0.925381,1.6e-05,0.05972,0.940243,1.2e-05,1.2e-05,1.2e-05,"JC"
"2205","092902_237-7-11_S279_","JC",4.99823,"1; 1; 0.999; 1; 1","BC6JC",0.00175,"0; 0; 0.001; 0; 0","JC",5,5,TRUE,0.000423,0.999577,0.999815,0.000185,2.5e-05,0.959032,0.040942,0.155287,0.039856,0.804842,1.6e-05,1.2e-05,0.840725,1.2e-05,1.2e-05,0.159238,"JC"
"2206","092903_237-7-12_S280_","JC",4.99823,"1; 1; 0.999; 1; 1","BC6JC",0.00175,"0; 0; 0.001; 0; 0","JC",5,5,TRUE,3.5e-05,0.999965,0.997355,0.002645,0.030163,0.878292,0.091545,1.6e-05,0.06679,0.933177,1.6e-05,0.167313,0.813505,0.019158,1.2e-05,1.2e-05,"JC"
"2207","092904_237-7-13_S281_","JC",4.99823,"1; 1; 0.999; 1; 1","BC6JC",0.00175,"0; 0; 0.001; 0; 0","JC",5,5,TRUE,3.8e-05,0.999962,0.999744,0.000256,2.5e-05,0.999949,2.5e-05,1.6e-05,1.6e-05,0.999952,1.6e-05,1.2e-05,0.991969,1.2e-05,1.2e-05,0.007994,"JC"
"2208","092905_237-7-14_S282_","F2",4.01186,"0.963; 0.442; 0.989; 0.955; 0.663","BCJCxBC2JAvs",0.98814,"0.037; 0.558; 0.011; 0.045; 0.337","F2",3,3,TRUE,0.525425,0.474575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F2"
"2209","092906_237-7-15_S283_","BCJCxBC2JAvs",3.05106,"0.816; 0.803; 0.649; 0.395; 0.387","F2",1.94887,"0.184; 0.197; 0.351; 0.605; 0.613","BCJCxBC2JAvs",2,2,TRUE,0.580663,0.419337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BCJCxBC2JAvs"
"2210","092907_237-7-16_S284_","F2xBCJC",5,"1; 1; 1; 1; 1","JC",0,"0; 0; 0; 0; 0","F2xBCJC",5,5,TRUE,0.302307,0.697693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F2xBCJC"
"2211","092908_237-7-17_S285_","F2xBCJC",5,"1; 1; 1; 1; 1","JC",0,"0; 0; 0; 0; 0","F2xBCJC",5,5,TRUE,0.381535,0.618465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F2xBCJC"
"2212","092909_237-7-18_S286_","F2xBCJC",5,"1; 1; 1; 1; 1","JC",0,"0; 0; 0; 0; 0","F2xBCJC",5,5,TRUE,0.351779,0.648221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F2xBCJC"
"2213","092910_237-7-19_S287_","BCJCxBC3JC",3.49426,"0.445; 0.986; 0.899; 0.195; 0.97","BC2JC",1.35156,"0.545; 0; 0.003; 0.803; 0","BCJCxBC3JC",3,4,TRUE,0.162148,0.837852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BCJCxBC3JC"
"2214","092911_237-7-20_S288_","BC2JCxBC3JC",4.78665,"0.967; 0.954; 0.95; 0.985; 0.931","BC2JCxBC2JC",0.10856,"0.017; 0.042; 0.021; 0.002; 0.026","BC2JCxBC3JC",5,5,TRUE,0.100508,0.899492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BC2JCxBC3JC"
"2215","092912_237-7-21_S289_","BC2JCxBC3JC",3.40747,"0.895; 0.954; 0.581; 0.955; 0.022","BCJCxBC3JC",1.19909,"0.056; 0.003; 0.294; 0.036; 0.81","BC2JCxBC3JC",3,4,TRUE,0.101539,0.898461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BC2JCxBC3JC"
"2216","092913_237-7-22_S290_","JC",4.99823,"1; 1; 0.999; 1; 1","BC6JC",0.00175,"0; 0; 0.001; 0; 0","JC",5,5,TRUE,4e-05,0.99996,0.999778,0.000222,2.5e-05,2.5e-05,0.999949,1.6e-05,0.999952,1.6e-05,1.6e-05,0.999951,1.2e-05,1.2e-05,1.2e-05,1.2e-05,"JC"
"2217","092914_237-7-23_S291_","JC",4.99823,"1; 1; 0.999; 1; 1","BC6JC",0.00175,"0; 0; 0.001; 0; 0","JC",5,5,TRUE,3.5e-05,0.999965,0.999872,0.000128,2.5e-05,2.5e-05,0.999949,1.6e-05,0.999952,1.6e-05,1.6e-05,0.999951,1.2e-05,1.2e-05,1.2e-05,1.2e-05,"JC"
"2218","092915_237-7-24_S292_","JC",4.99823,"1; 1; 0.999; 1; 1","BC6JC",0.00175,"0; 0; 0.001; 0; 0","JC",5,5,TRUE,4.1e-05,0.999959,0.999849,0.000151,2.5e-05,2.5e-05,0.999949,1.6e-05,0.999952,1.6e-05,1.6e-05,0.999951,1.2e-05,1.2e-05,1.2e-05,1.2e-05,"JC"
"2219","092916_237-7-25_S293_","JC",4.99823,"1; 1; 0.999; 1; 1","BC6JC",0.00175,"0; 0; 0.001; 0; 0","JC",5,5,TRUE,3.5e-05,0.999965,0.999855,0.000145,2.5e-05,2.5e-05,0.999949,1.6e-05,0.999952,1.6e-05,1.6e-05,0.999951,1.2e-05,1.2e-05,1.2e-05,1.2e-05,"JC"
"2220","092917_237-7-26_S294_","F2xBCJC",5,"1; 1; 1; 1; 1","JC",0,"0; 0; 0; 0; 0","F2xBCJC",5,5,TRUE,0.270366,0.729634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F2xBCJC"
"2221","092919_237-7-28_S296_","BC2JC",2.52871,"0.345; 0.823; 0.971; 0.389; 0.001","BCJCxBC3JC",2.17897,"0.648; 0.176; 0.023; 0.575; 0.757","BC2JC",2,3,TRUE,0.129016,0.870984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"complexBC_JC"
"2222","092920_237-7-29_S297_","F2xBCJC",2.68976,"1; 0.053; 1; 0.635; 0.002","BCJCxBC3JC",1.54092,"0; 0.572; 0; 0.233; 0.735","F2xBCJC",2,2,TRUE,0.205231,0.794769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"complexBC_JC"
"2223","092921_237-7-30_S298_","JC",4.99823,"1; 1; 0.999; 1; 1","BC6JC",0.00175,"0; 0; 0.001; 0; 0","JC",5,5,TRUE,4.8e-05,0.999952,0.999749,0.000251,2.5e-05,0.899847,0.100128,1.6e-05,1.6e-05,0.999952,1.6e-05,0.190264,0.809699,1.2e-05,1.2e-05,1.2e-05,"JC"
"2224","092922_237-7-31_S299_","JC",4.98901,"1; 0.99; 0.999; 1; 1","BC6JC",0.01096,"0; 0.01; 0.001; 0; 0","JC",5,5,TRUE,0.001356,0.998644,0.944485,0.055515,2.5e-05,0.811471,0.188503,0.159998,1.6e-05,0.801419,0.038567,0.475126,1.2e-05,1.2e-05,0.060788,0.464061,"JC"
"2225","092923_237-7-32_S300_","JC",4.99823,"1; 1; 0.999; 1; 1","BC6JC",0.00175,"0; 0; 0.001; 0; 0","JC",5,5,TRUE,4.6e-05,0.999954,0.998534,0.001466,0.371431,2.6e-05,0.628544,1.6e-05,0.033829,0.966139,1.6e-05,1.2e-05,0.999951,1.2e-05,1.2e-05,1.2e-05,"JC"
"2226","092924_237-7-33_S301_","JC",4.99823,"1; 1; 0.999; 1; 1","BC6JC",0.00175,"0; 0; 0.001; 0; 0","JC",5,5,TRUE,5.4e-05,0.999946,0.995256,0.004744,2.5e-05,0.943906,0.056068,0.204629,1.6e-05,0.795338,1.6e-05,0.140966,0.858997,1.2e-05,1.2e-05,1.2e-05,"JC"
"2227","092925_237-7-34_S302_","JC",4.99823,"1; 1; 0.999; 1; 1","BC6JC",0.00175,"0; 0; 0.001; 0; 0","JC",5,5,TRUE,3.5e-05,0.999965,0.999875,0.000125,2.5e-05,2.5e-05,0.999949,1.6e-05,0.999952,1.6e-05,1.6e-05,0.999951,1.2e-05,1.2e-05,1.2e-05,1.2e-05,"JC"
"2228","092926_237-7-35_S303_","JC",4.99823,"1; 1; 0.999; 1; 1","BC6JC",0.00175,"0; 0; 0.001; 0; 0","JC",5,5,TRUE,4.1e-05,0.999959,0.999843,0.000157,2.5e-05,2.5e-05,0.999949,1.6e-05,0.999952,1.6e-05,1.6e-05,0.999951,1.2e-05,1.2e-05,1.2e-05,1.2e-05,"JC"
"2229","092927_237-7-36_S304_","JC",4.99823,"1; 1; 0.999; 1; 1","BC6JC",0.00175,"0; 0; 0.001; 0; 0","JC",5,5,TRUE,3.6e-05,0.999964,0.999854,0.000146,2.5e-05,0.237888,0.762086,0.428754,0.571213,1.6e-05,1.6e-05,0.888241,1.2e-05,1.2e-05,1.2e-05,0.111722,"JC"
"2230","092928_237-7-37_S305_","JC",4.99823,"1; 1; 0.999; 1; 1","BC6JC",0.00175,"0; 0; 0.001; 0; 0","JC",5,5,TRUE,4e-05,0.99996,0.999866,0.000134,2.5e-05,0.050611,0.949363,0.176916,0.823051,1.6e-05,1.6e-05,0.999951,1.2e-05,1.2e-05,1.2e-05,1.2e-05,"JC"
"2231","092929_237-7-38_S306_","F2xBCJC",5,"1; 1; 1; 1; 1","JC",0,"0; 0; 0; 0; 0","F2xBCJC",5,5,TRUE,0.382015,0.617985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F2xBCJC"
"2232","092930_237-7-39_S307_","BCJCxBC2JAvs",2.78175,"0.95; 0.777; 0.055; 0.954; 0.046","F2",1.40172,"0.05; 0.17; 0.935; 0.046; 0.201","BCJCxBC2JAvs",3,5,TRUE,0.427718,0.572282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BCJCxBC2JAvs"
"2233","092931_237-7-40_S308_","F2xBCJC",5,"1; 1; 1; 1; 1","JC",0,"0; 0; 0; 0; 0","F2xBCJC",5,5,TRUE,0.307811,0.692189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F2xBCJC"
"2234","092932_237-7-41_S309_","F2xBCJC",4.37225,"1; 1; 0.38; 0.994; 0.998","F1xF2",0.62764,"0; 0; 0.62; 0.006; 0.002","F2xBCJC",4,4,TRUE,0.457418,0.542582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F2xBCJC"
"2235","092933_237-7-42_S310_","JC",4.9728,"0.986; 0.988; 0.999; 1; 1","BC6JC",0.02711,"0.014; 0.012; 0.001; 0; 0","JC",5,5,TRUE,0.000133,0.999867,0.999838,0.000162,2.5e-05,2.5e-05,0.999949,1.6e-05,0.999952,1.6e-05,1.6e-05,0.999951,1.2e-05,1.2e-05,1.2e-05,1.2e-05,"JC"
"2236","092934_237-7-43_S311_","JC",4.99823,"1; 1; 0.999; 1; 1","BC6JC",0.00175,"0; 0; 0.001; 0; 0","JC",5,5,TRUE,3.4e-05,0.999966,0.999872,0.000128,2.5e-05,2.5e-05,0.999949,1.6e-05,0.893091,0.106877,1.6e-05,0.999951,1.2e-05,1.2e-05,1.2e-05,1.2e-05,"JC"
"2237","092935_237-7-44_S312_","JC",4.99823,"1; 1; 0.999; 1; 1","BC6JC",0.00175,"0; 0; 0.001; 0; 0","JC",5,5,TRUE,3.6e-05,0.999964,0.999831,0.000169,0.038027,2.5e-05,0.961948,1.6e-05,0.999951,1.6e-05,1.6e-05,0.999951,1.2e-05,1.2e-05,1.2e-05,1.2e-05,"JC"
"2238","092936_237-7-45_S313_","JC",4.99823,"1; 1; 0.999; 1; 1","BC6JC",0.00175,"0; 0; 0.001; 0; 0","JC",5,5,TRUE,4.4e-05,0.999956,0.999881,0.000119,2.5e-05,2.5e-05,0.999949,1.6e-05,0.999952,1.6e-05,1.6e-05,0.999951,1.2e-05,1.2e-05,1.2e-05,1.2e-05,"JC"
"2239","092945_237-7-55_S322_","BCJCxBC2JAvs",4.99822,"1; 1; 0.999; 1; 1","F2",0.00178,"0; 0; 0.001; 0; 0","BCJCxBC2JAvs",5,5,TRUE,0.483283,0.516717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BCJCxBC2JAvs"
"2240","092946_237-7-56_S323_","BCJCxBC2JAvs",2.57026,"0.534; 0.853; 0.443; 0; 0.74","F2",1.42917,"0.466; 0.147; 0.557; 0; 0.26","BCJCxBC2JAvs",1,2,TRUE,0.458104,0.541896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"complexBCF"
"2241","092947_237-7-57_S324_","F2xBCJC",5,"1; 1; 1; 1; 1","JC",0,"0; 0; 0; 0; 0","F2xBCJC",5,5,TRUE,0.406121,0.593879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F2xBCJC"
"2242","092948_237-7-58_S325_","JC",4.99823,"1; 1; 0.999; 1; 1","BC6JC",0.00175,"0; 0; 0.001; 0; 0","JC",5,5,TRUE,3.6e-05,0.999964,0.999859,0.000141,0.02139,2.5e-05,0.978584,0.373216,0.626752,1.6e-05,1.6e-05,0.999951,1.2e-05,1.2e-05,1.2e-05,1.2e-05,"JC"
"2243","092949_237-7-59_S326_","JC",4.99823,"1; 1; 0.999; 1; 1","BC6JC",0.00175,"0; 0; 0.001; 0; 0","JC",5,5,TRUE,3.8e-05,0.999962,0.999812,0.000188,2.5e-05,2.5e-05,0.999949,1.6e-05,0.999952,1.6e-05,1.6e-05,0.999951,1.2e-05,1.2e-05,1.2e-05,1.2e-05,"JC"
"2244","092950_237-7-60_S327_","JC",4.99823,"1; 1; 0.999; 1; 1","BC6JC",0.00175,"0; 0; 0.001; 0; 0","JC",5,5,TRUE,4.4e-05,0.999956,0.999866,0.000134,2.5e-05,2.5e-05,0.999949,1.6e-05,0.999952,1.6e-05,1.6e-05,0.999951,1.2e-05,1.2e-05,1.2e-05,1.2e-05,"JC"
"2245","092951_237-8-1_S328_","JC",4.99823,"1; 1; 0.999; 1; 1","BC6JC",0.00175,"0; 0; 0.001; 0; 0","JC",5,5,TRUE,4.4e-05,0.999956,0.999855,0.000145,2.5e-05,2.5e-05,0.999949,1.6e-05,0.999952,1.6e-05,1.6e-05,0.999951,1.2e-05,1.2e-05,1.2e-05,1.2e-05,"JC"
"2246","092953_237-8-3_S330_","F2xBCJC",5,"1; 1; 1; 1; 1","JC",0,"0; 0; 0; 0; 0","F2xBCJC",5,5,TRUE,0.29736,0.70264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F2xBCJC"
"2247","092954_237-8-4_S331_","F2xBCJC",5,"1; 1; 1; 1; 1","JC",0,"0; 0; 0; 0; 0","F2xBCJC",5,5,TRUE,0.239827,0.760173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F2xBCJC"
"2248","092955_237-8-5_S332_","F2xBCJC",3.00022,"1; 0; 0.001; 1; 0.999","BCJCxBC3JC",1.91803,"0; 0.971; 0.947; 0; 0","F2xBCJC",3,5,TRUE,0.192093,0.807907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F2xBCJC"
"2249","092956_237-8-6_S333_","F2xBCJC",4.99997,"1; 1; 1; 1; 1","BCJCxBC3JC",2e-05,"0; 0; 0; 0; 0","F2xBCJC",5,5,TRUE,0.217193,0.782807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F2xBCJC"
"2250","092957_237-8-7_S334_","F2xBCJC",4.99824,"1; 1; 1; 1; 0.998","BCJCxBC3JC",0.00132,"0; 0; 0; 0; 0.001","F2xBCJC",5,5,TRUE,0.220685,0.779315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F2xBCJC"
"2251","092958_237-8-8_S335_","F2xBCJC",5,"1; 1; 1; 1; 1","JC",0,"0; 0; 0; 0; 0","F2xBCJC",5,5,TRUE,0.286639,0.713361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F2xBCJC"
"2252","092959_237-8-9_S336_","F2xBCJC",3.76855,"0.092; 1; 1; 0.677; 1","BCJCxBC3JC",0.75978,"0.553; 0; 0; 0.206; 0","F2xBCJC",3,3,TRUE,0.19906,0.80094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F2xBCJC"
"2253","092960_237-8-10_S337_","F2xBCJC",5,"1; 1; 1; 1; 1","JC",0,"0; 0; 0; 0; 0","F2xBCJC",5,5,TRUE,0.261866,0.738134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F2xBCJC"
"2254","092962_237-8-12_S339_","F2xBCJC",5,"1; 1; 1; 1; 1","JC",0,"0; 0; 0; 0; 0","F2xBCJC",5,5,TRUE,0.324578,0.675422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F2xBCJC"
"2255","092963_237-8-13_S340_","F2xBCJC",5,"1; 1; 1; 1; 1","JC",0,"0; 0; 0; 0; 0","F2xBCJC",5,5,TRUE,0.318151,0.681849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F2xBCJC"
"2256","092965_237-8-16_S342_","BCJCxBC3JC",2.07752,"0.445; 0.056; 0.248; 0.379; 0.949","BC2JC",2.03977,"0.545; 0.94; 0.214; 0.34; 0.001","BC2JC",1,2,FALSE,0.128211,0.871789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"complexBC_JC"
"2257","092966_237-8-17_S343_","F2xBCJC",3.19591,"0.996; 0.2; 1; 0.994; 0.006","BCJCxBC3JC",1.60804,"0.001; 0.766; 0; 0.004; 0.837","F2xBCJC",3,5,TRUE,0.199981,0.800019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F2xBCJC"
"2258","092969_237-8-20_S346_","JC",4.99823,"1; 1; 0.999; 1; 1","BC6JC",0.00175,"0; 0; 0.001; 0; 0","JC",5,5,TRUE,4.6e-05,0.999954,0.999859,0.000141,2.5e-05,2.5e-05,0.999949,1.6e-05,0.999952,1.6e-05,1.6e-05,0.999951,1.2e-05,1.2e-05,1.2e-05,1.2e-05,"JC"
"2259","092970_237-8-21_S347_","JC",4.99823,"1; 1; 0.999; 1; 1","BC6JC",0.00175,"0; 0; 0.001; 0; 0","JC",5,5,TRUE,3.7e-05,0.999963,0.99982,0.00018,2.5e-05,2.5e-05,0.999949,1.6e-05,0.999952,1.6e-05,1.6e-05,0.999951,1.2e-05,1.2e-05,1.2e-05,1.2e-05,"JC"
"2260","092972_237-8-23_S349_","F2xBCJC",4.34672,"1; 1; 0.999; 0.924; 0.424","BCJCxBC3JC",0.5736,"0; 0; 0.001; 0.038; 0.535","F2xBCJC",4,4,TRUE,0.198461,0.801539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F2xBCJC"
"2261","092973_237-8-24_S350_","F2xBCJC",4.98448,"1; 1; 1; 1; 0.984","F1xF2",0.01551,"0; 0; 0; 0; 0.016","F2xBCJC",5,5,TRUE,0.425122,0.574878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F2xBCJC"
"2262","092974_237-8-25_S351_","BCJCxBCJC",3.76176,"0.927; 0.999; 0.531; 0.534; 0.771","BCJCxBC2JC",1.13923,"0; 0; 0.445; 0.465; 0.229","BCJCxBCJC",3,3,TRUE,0.239051,0.760949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BCJCxBCJC"
"2263","092975_237-8-26_S352_","BC2JCxBC3JC",1.67195,"0.641; 0.277; 0; 0.368; 0.385","BC2JC",1.65616,"0.01; 0.686; 0.919; 0.001; 0.039","BC2JC",1,1,FALSE,0.12606,0.87394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"complexBC_JC"
"2264","092977_237-8-28_S354_","F2",2.95125,"0.997; 0.997; 0.956; 0; 0.001","F1xF2",2.04198,"0; 0; 0.043; 1; 0.999","F2",3,5,TRUE,0.560423,0.439577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F2"
"2265","092978_237-8-29_S355_","F2xBCJC",4.99859,"1; 1; 1; 0.999; 1","BCJCxBC3JC",0.00081,"0; 0; 0; 0.001; 0","F2xBCJC",5,5,TRUE,0.219774,0.780226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F2xBCJC"
