,index_number,LabID,JP_fastStruc_K2_JA,JP_fastStruc_K2_JC,Country,Description,latitude_dd,Longitude_dd,Canker,mapid,dbh_mm,Natural.Forest.Plantation,Situation,Sample.collection.Year,Resource
1490,2355,101453_2355_S168_,3.40E-05,0.999966,USA,JMinton_1H,36.457323,-83.672396,N,Minton,NA,Natural Forest,Exact Location,2025,Leaves
1491,2357,101455_2357_S170_,3.50E-05,0.999965,USA,JMinton_1J,36.457323,-83.672396,N,Minton,NA,Natural Forest,Exact Location,2025,Leaves
1492,2359,101457_2359_S172_,3.70E-05,0.999963,USA,JMinton_1L,36.457323,-83.672396,Y,Minton,NA,Natural Forest,Exact Location,2025,Leaves
1493,2361,101459_2361_S174_,0.000444,0.999556,USA,JMinton_1N,36.457323,-83.672396,N,Minton,NA,Natural Forest,Exact Location,2025,Leaves
1494,2362,101460_2362_S175_,3.40E-05,0.999966,USA,JMinton_1O,36.457323,-83.672396,Y,Minton,NA,Natural Forest,Exact Location,2025,Leaves
1495,2363,101461_2363_S176_,3.80E-05,0.999962,USA,JMinton_1P,36.457323,-83.672396,N,Minton,NA,Natural Forest,Exact Location,2025,Leaves
1496,2364,101462_2364_S177_,4.00E-05,0.99996,USA,JMinton_1Q,36.457323,-83.672396,N,Minton,NA,Natural Forest,Exact Location,2025,Leaves
1497,2367,101465_2367_S180_,4.10E-05,0.999959,USA,JMinton_1T,36.457323,-83.672396,Y,Minton,NA,Natural Forest,Exact Location,2025,Leaves
1498,2369,101467_2369_S182_,3.90E-05,0.999961,USA,JMinton_1V,36.457323,-83.672396,Y,Minton,NA,Natural Forest,Exact Location,2025,Leaves
1499,2371,101469_2371_S184_,3.80E-05,0.999962,USA,JMinton_1X,36.457323,-83.672396,N,Minton,NA,Natural Forest,Exact Location,2025,Leaves
1500,2372,101470_2372_S185_,0.000535,0.999465,USA,JMinton_1Y,36.457323,-83.672396,N,Minton,NA,Natural Forest,Exact Location,2025,Leaves
1501,2373,101471_2373_S186_,3.30E-05,0.999967,USA,JMinton_1Z,36.457323,-83.672396,Y,Minton,NA,Natural Forest,Exact Location,2025,Leaves
1502,2375,101473_2375_S188_,3.60E-05,0.999964,USA,JMinton_2B,36.457323,-83.672396,Y,Minton,NA,Natural Forest,Exact Location,2025,Leaves
1503,1105,092249_1105_S336_,3.40E-05,0.999966,USA,k_hayes_1a,43.18,-91.07,N,Khaywa,NA,suburban edge trees,Exact Location,2025,Leaves
1504,1106,092250_1106_S337_,4.10E-05,0.999959,USA,k_hayes_1b,43.18,-91.07,N,Khaywa,NA,suburban edge trees,Exact Location,2025,Leaves
1505,1107,092251_1107_S338_,3.40E-05,0.999966,USA,k_hayes_1c,43.18,-91.07,N,Khaywa,NA,suburban edge trees,Exact Location,2025,Leaves
1506,614,084378_12-614_S142_,0.766267,0.233733,USA,"K-11, 1 B-NC",35.18,-83.88,Y,Warwell,NA,Plantation,City level,2025,Leaves
1507,612,084376_12-612_S140_,0.485672,0.514328,USA,"K-23, 20 B-TN",35.53,-83.28,Y,Warwell,NA,Plantation,City level,2025,Leaves
1508,615,084379_12-615_S143_,5.00E-05,0.99995,USA,"K-6, 15 B-TN",35.55,-83.26,Y,Warwell,NA,Plantation,City level,2025,Leaves
1509,2069,100726_2069_S261_,3.70E-05,0.999963,USA,KB-01,NA,NA,,Martin Kratt,NA,Natural Forest,Exact Location,2025,Leaves
1510,2070,100727_2070_S262_,3.30E-05,0.999967,USA,KB-02,NA,NA,,Martin Kratt,NA,Natural Forest,Exact Location,2025,Leaves
1511,53-8-20,091095_53-8-20_S234_,0.481992,0.518008,USA,Kc,41.34823,-86.31874,N,HTIRC,169,Plantation with wild resources,suburban edge trees,2025,Seeds
1512,2159,100816_2159_S351_,3.40E-05,0.999966,USA,KDW_01,42.44684,-72.6794,Y,Smith,NA,Plantation,Exact Location,2025,Leaves
1513,2160,100817_2160_S352_,3.70E-05,0.999963,USA,KDW_02,42.44909,-72.67738,Y,Smith,NA,Plantation,Exact Location,2025,Leaves
1514,2161,100818_2161_S353_,3.40E-05,0.999966,USA,KDW_03,42.44909,-72.67738,Y,Smith,NA,Plantation,Exact Location,2025,Leaves
1515,544,079132_544_S137_,0.474219,0.525781,USA,Kenworthy,37.52,-84.11,N,England,NA,Plantation or private property,Exact Location,2024,Leaves
1516,617,084381_12-617_S145_,0.000134,0.999866,USA,"L-15, 3 B-NC",35.45,-83.36,Y,Warwell,NA,Plantation,City level,2025,Leaves
1517,618,084382_12-618_S146_,4.40E-05,0.999956,USA,"L-4, 14 B-NC",35.09,-84.04,Y,Warwell,NA,Plantation,City level,2025,Leaves
1518,1480,085959_1480_S283_,4.20E-05,0.999958,USA,Lake City 1,44.42,-92.29,Y,AmandaWeise,NA,Natural Forest,Exact Location,2024,Leaves
1519,1158,095426_1158_S293_,0.338228,0.661772,USA,larzelere/spring lot butternut,42.61,-77.13,N,Larzelere,NA,Natural Forest,Exact Location,2025,Leaves
1520,473,091216_473_S355_,3.40E-05,0.999966,USA,Laurel_Creek_1,35.63,-83.73,Y,Evans,NA,Natural Forest,Exact Location,2024,Leaves
1521,474,091217_474_S356_,3.40E-05,0.999966,USA,Laurel_Creek_2,35.63,-83.73,Y,Evans,NA,Natural Forest,Exact Location,2024,Leaves
1522,2057,100714_2057_S249_,3.40E-05,0.999966,USA,LC-01,NA,NA,,Martin Kratt,NA,Natural Forest,Exact Location,2025,Leaves
1523,1452,085931_1452_S255_,3.60E-05,0.999964,USA,Lebanon butternut 1,44.78,-93.16,Y,AmandaWeise,NA,Natural Forest,Exact Location,2024,Leaves
1524,1453,085932_1453_S256_,3.60E-05,0.999964,USA,Lebanon butternut 2,44.78,-93.16,Y,AmandaWeise,NA,Natural Forest,Exact Location,2024,Leaves
1525,1454,085933_1454_S257_,7.00E-05,0.99993,USA,Lebanon Butternut 3,44.78,-93.16,Y,AmandaWeise,NA,Natural Forest,Exact Location,2024,Leaves
1526,1455,085934_1455_S258_,4.20E-05,0.999958,USA,Lebanon Hills butternut 4,44.78,-93.16,Y,AmandaWeise,NA,Natural Forest,Exact Location,2024,Leaves
1527,1456,085935_1456_S259_,3.40E-05,0.999966,USA,Lebanon Hills butternut 5,44.78,-93.16,Y,AmandaWeise,NA,Natural Forest,Exact Location,2024,Leaves
1528,1457,085936_1457_S260_,0.276542,0.723458,USA,Lebanon Hills Butternut 6,44.78,-93.16,Y,AmandaWeise,NA,Natural Forest,Exact Location,2024,Leaves
1529,1529,091957_1529_S44_,3.60E-05,0.999964,USA,Lebanon hills regional park #1,44.78,-93.13,Y,AmandaWeise,NA,Natural Forest,Exact Location,2024,Leaves
1530,1530,091958_1530_S45_,3.40E-05,0.999966,USA,Lebanon hills regional park #2,44.78,-93.16,Y,AmandaWeise,NA,Natural Forest,Exact Location,2024,Leaves
1531,1135,092279_1135_S366_,4.00E-05,0.99996,USA,lichliter1,39.01,-78.27,Y,Roulston,NA,Natural Forest,Exact Location,2025,Leaves
1532,1466,085945_1466_S269_,4.00E-05,0.99996,USA,Lindbergh 1,45.96,-94.39,Y,AmandaWeise,NA,Natural Forest,Exact Location,2024,Leaves
1533,1465,085944_1465_S268_,3.80E-05,0.999962,USA,Lindbergh North,46.01,-94.36,Y,AmandaWeise,NA,Natural Forest,Exact Location,2024,Leaves
1534,1473,085952_1473_S276_,3.40E-05,0.999966,USA,Little Trout 1,43.98,-91.47,Y,AmandaWeise,NA,Natural Forest,Exact Location,2024,Leaves
1535,464,091207_464_S346_,3.50E-05,0.999965,USA,Little_River_Gorge_1,35.67,-83.7,Y,Evans,NA,Natural Forest,Exact Location,2024,Leaves
1536,465,091208_465_S347_,4.40E-05,0.999956,USA,Little_River_Gorge_2,35.66,-83.71,Y,Evans,NA,Natural Forest,Exact Location,2024,Leaves
1537,1492,091920_1492_S7_,3.40E-05,0.999966,USA,LLSP1,43.53,-92.52,Y,AmandaWeise,NA,Natural Forest,Exact Location,2024,Leaves
1538,488,079137_488_S142_,3.60E-05,0.999964,USA,Longwell,42.33,-77.26,Y,Longwell,NA,Natural Forest,Exact Location,2025,Leaves
1539,2167,100824_2167_S359_,3.40E-05,0.999966,USA,LowGap1,36.62979,-81.44524,N,Roulston,NA,Natural Forest,Exact Location,2025,Leaves
1540,2168,100825_2168_S360_,3.40E-05,0.999966,USA,LowGap2,36.62767,-81.4443,Y,Roulston,NA,Natural Forest,Exact Location,2025,Leaves
1541,625,084389_12-625_S153_,0.247474,0.752526,USA,"M-1, 18 B-TN",35.65,-83.26,Y,Warwell,NA,Plantation,City level,2025,Leaves
1542,621,084385_12-621_S149_,0.227334,0.772666,USA,"M-16, 6 B-NC",36.05,-79.38,Y,Warwell,NA,Plantation,City level,2025,Leaves
1543,624,084388_12-624_S152_,0.214594,0.785406,USA,"M-2, 18 B-TN",35.65,-83.28,Y,Warwell,NA,Plantation,City level,2025,Leaves
1544,620,084384_12-620_S148_,4.70E-05,0.999953,USA,"M-21, 19 B-NC",35.54,-83.27,Y,Warwell,NA,Plantation,City level,2025,Leaves
1545,619,084383_12-619_S147_,3.50E-05,0.999965,USA,"M-23, 19 B-NC",35.55,-83.26,Y,Warwell,NA,Plantation,City level,2025,Leaves
1546,623,084387_12-623_S151_,0.705141,0.294859,USA,"M-7, SG-PA-TN",35.49,-83.3,N,Warwell,NA,Plantation,City level,2025,Leaves
1547,622,084386_12-622_S150_,0.396737,0.603263,USA,"M-9, 11 H-NC",35.09,-82.77,Y,Warwell,NA,Plantation,City level,2025,Leaves
1548,543,079131_543_S136_,0.1764,0.8236,USA,Mac,37.52,-84.11,N,England,NA,Plantation or private property,Exact Location,2024,Leaves
1549,894,084321_11-894_S85_,0.255659,0.744341,USA,Margaret Eiler near welcome sign,42.26,-84.59,N,Dority,NA,Plantation or private property,City level,2024,Leaves
1550,896,084323_11-896_S87_,0.483775,0.516225,USA,Margaret Eiler Tree #4,42.24,-84.74,N,Dority,NA,Plantation or private property,City level,2024,Leaves
1551,895,084322_11-895_S86_,0.506644,0.493356,USA,Margaret Eiler Victory Park tree #2,42.24,-84.75,N,Dority,NA,Plantation or private property,City level,2024,Leaves
1552,2092,100749_2092_S284_,0.002316,0.995689,USA,Martin Kratt-1,NA,NA,,Martin Kratt,NA,Natural Forest,Exact Location,2025,Leaves
1553,1348,085827_1348_S151_,3.40E-05,0.999966,USA,Martin Kratt-10,NA,NA,,Martin Kratt,NA,Natural Forest,Exact Location,2025,Leaves
1554,1202,085681_1202_S5_,3.40E-05,0.999966,USA,Martin Kratt-100,NA,NA,,Martin Kratt,NA,Natural Forest,Exact Location,2025,Leaves
1555,1917,100574_1917_S109_,3.40E-05,0.999966,USA,Martin Kratt-101,NA,NA,,Martin Kratt,NA,Natural Forest,Exact Location,2025,Leaves
1556,1212,085691_1212_S15_,3.40E-05,0.999966,USA,Martin Kratt-103,NA,NA,,Martin Kratt,NA,Natural Forest,Exact Location,2025,Leaves
1557,1211,085690_1211_S14_,3.40E-05,0.999966,USA,Martin Kratt-104,NA,NA,,Martin Kratt,NA,Natural Forest,Exact Location,2025,Leaves
1558,1210,085689_1210_S13_,3.40E-05,0.999966,USA,Martin Kratt-105,NA,NA,,Martin Kratt,NA,Natural Forest,Exact Location,2025,Leaves
1559,1209,085688_1209_S12_,3.40E-05,0.999966,USA,Martin Kratt-106,NA,NA,,Martin Kratt,NA,Natural Forest,Exact Location,2025,Leaves
1560,1918,100575_1918_S110_,1.60E-05,0.99997,USA,Martin Kratt-107,NA,NA,,Martin Kratt,NA,Natural Forest,Exact Location,2025,Leaves
1561,1225,085704_1225_S28_,3.40E-05,0.999966,USA,Martin Kratt-108,NA,NA,,Martin Kratt,NA,Natural Forest,Exact Location,2025,Leaves
1562,1224,085703_1224_S27_,3.40E-05,0.999966,USA,Martin Kratt-109,NA,NA,,Martin Kratt,NA,Natural Forest,Exact Location,2025,Leaves
1563,1967,100624_1967_S159_,3.50E-05,0.999965,USA,Martin Kratt-11,NA,NA,,Martin Kratt,NA,Natural Forest,Exact Location,2025,Leaves
1564,1223,085702_1223_S26_,4.70E-05,0.999953,USA,Martin Kratt-110,NA,NA,,Martin Kratt,NA,Natural Forest,Exact Location,2025,Leaves
1565,1973,100630_1973_S165_,3.40E-05,0.999966,USA,Martin Kratt-115,NA,NA,,Martin Kratt,NA,Natural Forest,Exact Location,2025,Leaves
1566,1240,085719_1240_S43_,5.10E-05,0.999949,USA,Martin Kratt-118,NA,NA,,Martin Kratt,NA,Natural Forest,Exact Location,2025,Leaves
1567,1238,085717_1238_S41_,0.000165,0.999835,USA,Martin Kratt-119,NA,NA,,Martin Kratt,NA,Natural Forest,Exact Location,2025,Leaves
1568,1968,100625_1968_S160_,3.40E-05,0.999966,USA,Martin Kratt-12,NA,NA,,Martin Kratt,NA,Natural Forest,Exact Location,2025,Leaves
1569,1239,085718_1239_S42_,7.10E-05,0.999929,USA,Martin Kratt-120,NA,NA,,Martin Kratt,NA,Natural Forest,Exact Location,2025,Leaves
1570,2094,100751_2094_S286_,3.40E-05,0.999966,USA,Martin Kratt-123,NA,NA,,Martin Kratt,NA,Natural Forest,Exact Location,2025,Leaves
1571,1919,100576_1919_S111_,3.40E-05,0.999966,USA,Martin Kratt-124,NA,NA,,Martin Kratt,NA,Natural Forest,Exact Location,2025,Leaves
1572,1920,100577_1920_S112_,5.40E-05,0.999946,USA,Martin Kratt-125,NA,NA,,Martin Kratt,NA,Natural Forest,Exact Location,2025,Leaves
1573,1921,100578_1921_S113_,3.30E-05,0.999967,USA,Martin Kratt-126,NA,NA,,Martin Kratt,NA,Natural Forest,Exact Location,2025,Leaves
1574,1922,100579_1922_S114_,3.40E-05,0.999966,USA,Martin Kratt-127,NA,NA,,Martin Kratt,NA,Natural Forest,Exact Location,2025,Leaves
1575,1923,100580_1923_S115_,3.40E-05,0.999966,USA,Martin Kratt-129,NA,NA,,Martin Kratt,NA,Natural Forest,Exact Location,2025,Leaves
1576,1924,100581_1924_S116_,3.40E-05,0.999966,USA,Martin Kratt-130,NA,NA,,Martin Kratt,NA,Natural Forest,Exact Location,2025,Leaves
1577,1346,085825_1346_S149_,3.40E-05,0.999966,USA,Martin Kratt-133,NA,NA,,Martin Kratt,NA,Natural Forest,Exact Location,2025,Leaves
1578,1345,085824_1345_S148_,3.40E-05,0.999966,USA,Martin Kratt-138,NA,NA,,Martin Kratt,NA,Natural Forest,Exact Location,2025,Leaves
1579,1344,085823_1344_S147_,3.30E-05,0.999967,USA,Martin Kratt-141,NA,NA,,Martin Kratt,NA,Natural Forest,Exact Location,2025,Leaves
1580,1343,085822_1343_S146_,3.70E-05,0.999963,USA,Martin Kratt-142,NA,NA,,Martin Kratt,NA,Natural Forest,Exact Location,2025,Leaves
1581,1925,100582_1925_S117_,3.80E-05,0.999962,USA,Martin Kratt-143,NA,NA,,Martin Kratt,NA,Natural Forest,Exact Location,2025,Leaves
1582,1218,085697_1218_S21_,3.40E-05,0.999966,USA,Martin Kratt-147,NA,NA,,Martin Kratt,NA,Natural Forest,Exact Location,2025,Leaves
1583,1926,100583_1926_S118_,3.40E-05,0.999966,USA,Martin Kratt-149,NA,NA,,Martin Kratt,NA,Natural Forest,Exact Location,2025,Leaves
1584,1927,100584_1927_S119_,3.60E-05,0.999964,USA,Martin Kratt-150,NA,NA,,Martin Kratt,NA,Natural Forest,Exact Location,2025,Leaves
1585,1244,085723_1244_S47_,3.40E-05,0.999966,USA,Martin Kratt-157,NA,NA,,Martin Kratt,NA,Natural Forest,Exact Location,2025,Leaves
1586,1969,100626_1969_S161_,3.60E-05,0.999964,USA,Martin Kratt-16,NA,NA,,Martin Kratt,NA,Natural Forest,Exact Location,2025,Leaves
1587,1341,085820_1341_S144_,3.40E-05,0.999966,USA,Martin Kratt-161,NA,NA,,Martin Kratt,NA,Natural Forest,Exact Location,2025,Leaves
1588,1974,100631_1974_S166_,3.40E-05,0.999966,USA,Martin Kratt-163,NA,NA,,Martin Kratt,NA,Natural Forest,Exact Location,2025,Leaves
1589,1975,100632_1975_S167_,3.40E-05,0.999966,USA,Martin Kratt-165,NA,NA,,Martin Kratt,NA,Natural Forest,Exact Location,2025,Leaves
1590,1242,085721_1242_S45_,3.40E-05,0.999966,USA,Martin Kratt-169,NA,NA,,Martin Kratt,NA,Natural Forest,Exact Location,2025,Leaves
1591,1220,085699_1220_S23_,3.50E-05,0.999965,USA,Martin Kratt-17,NA,NA,,Martin Kratt,NA,Natural Forest,Exact Location,2025,Leaves
1592,1260,085739_1260_S63_,4.10E-05,0.999959,USA,Martin Kratt-173,NA,NA,,Martin Kratt,NA,Natural Forest,Exact Location,2025,Leaves
1593,1221,085700_1221_S24_,3.40E-05,0.999966,USA,Martin Kratt-176,NA,NA,,Martin Kratt,NA,Natural Forest,Exact Location,2025,Leaves
1594,1340,085819_1340_S143_,3.50E-05,0.999965,USA,Martin Kratt-178,NA,NA,,Martin Kratt,NA,Natural Forest,Exact Location,2025,Leaves
1595,1246,085725_1246_S49_,3.90E-05,0.999961,USA,Martin Kratt-179,NA,NA,,Martin Kratt,NA,Natural Forest,Exact Location,2025,Leaves
1596,249,079140_249_S145_,3.50E-05,0.999965,USA,Martin Kratt-18,44.88,-73.33,Y,Martin Kratt,NA,Natural Forest,Exact Location,2025,Leaves
1597,1928,100585_1928_S120_,3.40E-05,0.999966,USA,Martin Kratt-182,NA,NA,,Martin Kratt,NA,Natural Forest,Exact Location,2025,Leaves
1598,1929,100586_1929_S121_,3.40E-05,0.999966,USA,Martin Kratt-190,NA,NA,,Martin Kratt,NA,Natural Forest,Exact Location,2025,Leaves
1599,1200,085679_1200_S3_,0.000301,0.999699,USA,Martin Kratt-191,NA,NA,,Martin Kratt,NA,Natural Forest,Exact Location,2025,Leaves
1600,1930,100587_1930_S122_,3.60E-05,0.999964,USA,Martin Kratt-192,NA,NA,,Martin Kratt,NA,Natural Forest,Exact Location,2025,Leaves
1601,1243,085722_1243_S46_,3.40E-05,0.999966,USA,Martin Kratt-193,NA,NA,,Martin Kratt,NA,Natural Forest,Exact Location,2025,Leaves
1602,1931,100588_1931_S123_,4.00E-05,0.99996,USA,Martin Kratt-195,NA,NA,,Martin Kratt,NA,Natural Forest,Exact Location,2025,Leaves
1603,1208,085687_1208_S11_,4.20E-05,0.999958,USA,Martin Kratt-196,NA,NA,,Martin Kratt,NA,Natural Forest,Exact Location,2025,Leaves
1604,1976,100633_1976_S168_,3.40E-05,0.999966,USA,Martin Kratt-197,NA,NA,,Martin Kratt,NA,Natural Forest,Exact Location,2025,Leaves
1605,1248,085727_1248_S51_,7.30E-05,0.999927,USA,Martin Kratt-198,NA,NA,,Martin Kratt,NA,Natural Forest,Exact Location,2025,Leaves
1606,1247,085726_1247_S50_,3.90E-05,0.999961,USA,Martin Kratt-199,NA,NA,,Martin Kratt,NA,Natural Forest,Exact Location,2025,Leaves
1607,1236,085715_1236_S39_,4.40E-05,0.999956,USA,Martin Kratt-2,NA,NA,,Martin Kratt,NA,Natural Forest,Exact Location,2025,Leaves
1608,1908,100565_1908_S100_,3.60E-05,0.999964,USA,Martin Kratt-20,NA,NA,,Martin Kratt,NA,Natural Forest,Exact Location,2025,Leaves
1609,1251,085730_1251_S54_,6.80E-05,0.999932,USA,Martin Kratt-200,NA,NA,,Martin Kratt,NA,Natural Forest,Exact Location,2025,Leaves
1610,1241,085720_1241_S44_,3.50E-05,0.999965,USA,Martin Kratt-201,NA,NA,,Martin Kratt,NA,Natural Forest,Exact Location,2025,Leaves
1611,1245,085724_1245_S48_,0.001475,0.998525,USA,Martin Kratt-202,NA,NA,,Martin Kratt,NA,Natural Forest,Exact Location,2025,Leaves
1612,1293,085772_1293_S96_,3.90E-05,0.999961,USA,Martin Kratt-203,NA,NA,,Martin Kratt,NA,Natural Forest,Exact Location,2025,Leaves
1613,1289,085768_1289_S92_,3.40E-05,0.999966,USA,Martin Kratt-204,NA,NA,,Martin Kratt,NA,Natural Forest,Exact Location,2025,Leaves
1614,1932,100589_1932_S124_,3.50E-05,0.999965,USA,Martin Kratt-205,NA,NA,,Martin Kratt,NA,Natural Forest,Exact Location,2025,Leaves
1615,1290,085769_1290_S93_,5.10E-05,0.999949,USA,Martin Kratt-206,NA,NA,,Martin Kratt,NA,Natural Forest,Exact Location,2025,Leaves
1616,1933,100590_1933_S125_,4.00E-05,0.99996,USA,Martin Kratt-206a,NA,NA,,Martin Kratt,NA,Natural Forest,Exact Location,2025,Leaves
1617,1291,085770_1291_S94_,3.60E-05,0.999964,USA,Martin Kratt-207,NA,NA,,Martin Kratt,NA,Natural Forest,Exact Location,2025,Leaves
1618,1292,085771_1292_S95_,0.169036,0.830964,USA,Martin Kratt-212,NA,NA,,Martin Kratt,NA,Natural Forest,Exact Location,2025,Leaves
1619,1934,100591_1934_S126_,0.000467,0.999533,USA,Martin Kratt-215,NA,NA,,Martin Kratt,NA,Natural Forest,Exact Location,2025,Leaves
1620,1935,100592_1935_S127_,3.70E-05,0.999963,USA,Martin Kratt-216,NA,NA,,Martin Kratt,NA,Natural Forest,Exact Location,2025,Leaves
1621,1936,100593_1936_S128_,3.50E-05,0.999965,USA,Martin Kratt-217,NA,NA,,Martin Kratt,NA,Natural Forest,Exact Location,2025,Leaves
1622,1213,085692_1213_S16_,3.60E-05,0.999964,USA,Martin Kratt-22,NA,NA,,Martin Kratt,NA,Natural Forest,Exact Location,2025,Leaves
1623,1937,108216_1937_S30_,1.60E-05,0.99997,USA,Martin Kratt-221,NA,NA,,Martin Kratt,NA,Natural Forest,Exact Location,2025,Leaves
1624,1339,085818_1339_S142_,4.50E-05,0.999955,USA,Martin Kratt-222,NA,NA,,Martin Kratt,NA,Natural Forest,Exact Location,2025,Leaves
1625,1938,100595_1938_S130_,3.40E-05,0.999966,USA,Martin Kratt-223,NA,NA,,Martin Kratt,NA,Natural Forest,Exact Location,2025,Leaves
1626,1939,100596_1939_S131_,3.30E-05,0.999967,USA,Martin Kratt-225,NA,NA,,Martin Kratt,NA,Natural Forest,Exact Location,2025,Leaves
1627,1940,100597_1940_S132_,4.60E-05,0.999954,USA,Martin Kratt-226,NA,NA,,Martin Kratt,NA,Natural Forest,Exact Location,2025,Leaves
1628,1941,100598_1941_S133_,3.40E-05,0.999966,USA,Martin Kratt-227,NA,NA,,Martin Kratt,NA,Natural Forest,Exact Location,2025,Leaves
1629,1942,100599_1942_S134_,3.40E-05,0.999966,USA,Martin Kratt-228,NA,NA,,Martin Kratt,NA,Natural Forest,Exact Location,2025,Leaves
1630,1909,100566_1909_S101_,3.40E-05,0.999966,USA,Martin Kratt-23,NA,NA,,Martin Kratt,NA,Natural Forest,Exact Location,2025,Leaves
1631,1943,100600_1943_S135_,3.40E-05,0.999966,USA,Martin Kratt-230,NA,NA,,Martin Kratt,NA,Natural Forest,Exact Location,2025,Leaves
1632,1944,100601_1944_S136_,4.30E-05,0.999957,USA,Martin Kratt-231,NA,NA,,Martin Kratt,NA,Natural Forest,Exact Location,2025,Leaves
1633,1294,085773_1294_S97_,0.001202,0.998798,USA,Martin Kratt-232,NA,NA,,Martin Kratt,NA,Natural Forest,Exact Location,2025,Leaves
1634,1945,100602_1945_S137_,3.40E-05,0.999966,USA,Martin Kratt-233,NA,NA,,Martin Kratt,NA,Natural Forest,Exact Location,2025,Leaves
1635,1946,100603_1946_S138_,3.40E-05,0.999966,USA,Martin Kratt-234,NA,NA,,Martin Kratt,NA,Natural Forest,Exact Location,2025,Leaves
1636,1947,100604_1947_S139_,3.40E-05,0.999966,USA,Martin Kratt-235,NA,NA,,Martin Kratt,NA,Natural Forest,Exact Location,2025,Leaves
1637,1948,100605_1948_S140_,3.40E-05,0.999966,USA,Martin Kratt-236,NA,NA,,Martin Kratt,NA,Natural Forest,Exact Location,2025,Leaves
1638,1949,100606_1949_S141_,3.40E-05,0.999966,USA,Martin Kratt-238,NA,NA,,Martin Kratt,NA,Natural Forest,Exact Location,2025,Leaves
1639,1950,100607_1950_S142_,1.60E-05,0.999971,USA,Martin Kratt-239,NA,NA,,Martin Kratt,NA,Natural Forest,Exact Location,2025,Leaves
1640,1951,100608_1951_S143_,3.40E-05,0.999966,USA,Martin Kratt-242,NA,NA,,Martin Kratt,NA,Natural Forest,Exact Location,2025,Leaves
1641,250,079138_250_S143_,0.000139,0.999861,USA,Martin Kratt-25,44.88,-73.33,Y,Martin Kratt,NA,Natural Forest,Exact Location,2025,Leaves
1642,1338,085817_1338_S141_,3.80E-05,0.999962,USA,Martin Kratt-250,NA,NA,,Martin Kratt,NA,Natural Forest,Exact Location,2025,Leaves
1643,1337,085816_1337_S140_,5.40E-05,0.999946,USA,Martin Kratt-251,NA,NA,,Martin Kratt,NA,Natural Forest,Exact Location,2025,Leaves
1644,1336,085815_1336_S139_,5.20E-05,0.999948,USA,Martin Kratt-252,NA,NA,,Martin Kratt,NA,Natural Forest,Exact Location,2025,Leaves
1645,1335,085814_1335_S138_,4.10E-05,0.999959,USA,Martin Kratt-253,NA,NA,,Martin Kratt,NA,Natural Forest,Exact Location,2025,Leaves
1646,1334,085813_1334_S137_,3.60E-05,0.999964,USA,Martin Kratt-255,NA,NA,,Martin Kratt,NA,Natural Forest,Exact Location,2025,Leaves
1647,1977,100634_1977_S169_,3.40E-05,0.999966,USA,Martin Kratt-256,NA,NA,,Martin Kratt,NA,Natural Forest,Exact Location,2025,Leaves
1648,1978,100635_1978_S170_,1.60E-05,0.99997,USA,Martin Kratt-259,NA,NA,,Martin Kratt,NA,Natural Forest,Exact Location,2025,Leaves
1649,1231,085710_1231_S34_,3.70E-05,0.999963,USA,Martin Kratt-26,NA,NA,,Martin Kratt,NA,Natural Forest,Exact Location,2025,Leaves
1650,1333,085812_1333_S136_,3.50E-05,0.999965,USA,Martin Kratt-262,NA,NA,,Martin Kratt,NA,Natural Forest,Exact Location,2025,Leaves
1651,1332,085811_1332_S135_,3.40E-05,0.999966,USA,Martin Kratt-263,NA,NA,,Martin Kratt,NA,Natural Forest,Exact Location,2025,Leaves
1652,1979,100636_1979_S171_,3.60E-05,0.999964,USA,Martin Kratt-264,NA,NA,,Martin Kratt,NA,Natural Forest,Exact Location,2025,Leaves
1653,1331,085810_1331_S134_,4.40E-05,0.999956,USA,Martin Kratt-265,NA,NA,,Martin Kratt,NA,Natural Forest,Exact Location,2025,Leaves
1654,1330,085809_1330_S133_,4.10E-05,0.999959,USA,Martin Kratt-267,NA,NA,,Martin Kratt,NA,Natural Forest,Exact Location,2025,Leaves
1655,1230,085709_1230_S33_,3.40E-05,0.999966,USA,Martin Kratt-27,NA,NA,,Martin Kratt,NA,Natural Forest,Exact Location,2025,Leaves
1656,1328,085807_1328_S131_,3.80E-05,0.999962,USA,Martin Kratt-273,NA,NA,,Martin Kratt,NA,Natural Forest,Exact Location,2025,Leaves
1657,1229,085708_1229_S32_,3.40E-05,0.999966,USA,Martin Kratt-28,NA,NA,,Martin Kratt,NA,Natural Forest,Exact Location,2025,Leaves
1658,1329,085808_1329_S132_,3.70E-05,0.999963,USA,Martin Kratt-286,NA,NA,,Martin Kratt,NA,Natural Forest,Exact Location,2025,Leaves
1659,1327,085806_1327_S130_,3.40E-05,0.999966,USA,Martin Kratt-288,NA,NA,,Martin Kratt,NA,Natural Forest,Exact Location,2025,Leaves
1660,1228,085707_1228_S31_,3.60E-05,0.999964,USA,Martin Kratt-29,NA,NA,,Martin Kratt,NA,Natural Forest,Exact Location,2025,Leaves
1661,2082,100739_2082_S274_,3.40E-05,0.999966,USA,Martin Kratt-2W-01,NA,NA,,Martin Kratt,NA,Natural Forest,Exact Location,2025,Leaves
1662,1235,085714_1235_S38_,4.00E-05,0.99996,USA,Martin Kratt-3,NA,NA,,Martin Kratt,NA,Natural Forest,Exact Location,2025,Leaves
